text,label
بصراحه يعجبني فنان كبير,1
3sal denya nhebk lelah 5oya ja3for,1
نحن نعشق الحوار التونسي,1
تحيه لسي ناجي,1
masta,0
tafah pa ,0
بربي  عاد تجيبولنا الوجوه هذي الشعب يولي يجرش ويحك في راسو منهم ومن كذبهم,0
nhebha ,1
jafor ya m3alem,1
كاريزما و ثقه بالنفس و ابتسامه صادقه اقدّر جدا هذه المراه و احترمها جدا جدا دمت فخرا لنا يا محرزيه,1
ملّه زبور نشيخ علاهه عذي,0
احمد الرحموني يكشف و يفضح في مسرحيه باردو الارهابيه و محمد امين هوا الشماعه الي علقو فها قضيه باردو,0
m3lm bader,1
h 7al9a 3alamia elila,1
moro 3ez enes masab enahdha kol moro 3,1
masta,0
صباح الفل يا معلم ربي يوفقك,1
زهير الذوادي محلاك محلاك ه,1
راجل,1
تو مازلتو تجيبو فيه هل فرخ,0
pf machabo w ma5yebo maset,0
البقره الحلوب حلبها وليد التونسي و روح شفايفها تقول شمبرار متع كرهبه ملا مسخه,0
raw3a bravo,1
walah chab3a thahk bravo sami,1
raw3a,1
fibelo dhamer ema mehwech motrobi yetkelem belghacha walah meye7chemch,0
هالمسخ اش جيبو,0
vrament bravo bakatni walah,1
mosalsal ahbel w momathline a7la 3 3,1
mele hmel,0
i jefel el beheyem,0
ما شاء اله عليه الحمد له جابولنا شكون يقول لا لواط,1
bravo,1
واقعيه في كلامها و معندهاش الزايد برافو وجيهه يانواره البرنامج ,1
bravo,1
وجيهه وجيهه في اعمالها وجتها في التمثيل تشرف,1
ختمت يا بن عروس,0
marwa dima met2l9a o yeser hlowa ama 3lech dima sekta ,1
حتي دخلتو بمساطه واله قداش نكرهو,0
انحطاط اخلاقي لا اكثر,0
nor charaftna bravo wasel w rabi ywaf9ek,1
ماسط لاسط فتنشيط راس البصل ميطيح عليه حتي واحد,0
mile bravo walid tonsi,1
bravo jalol,1
قناه الكلام الزاءد موش قناه الحوار التونسي,0
hj mala bojedi,0
woh mamstw hal kazi,0
5orda,0
ya e5i efhem ro7ek o ma3adech ytwarina mandhrek mamestek,0
m3alem bravo,1
tfo 3likom,0
un grand bravo walid eltonsi,1
bravo bravo,1
زياد فنان متكامل مشاله عليه مثل و ملحن و مغني و اكثر مسلسلاتو الي عجبوني حلوه,1
tayara ,1
bal3ot,0
برنامجكم في النازل و اعتذاركم المتعالي لا يكفي و لن نسي انكم كنتم تسوقون لمثليه,0
9adech tafha w mamsatha x0d,0
محرزيه العبيدي تمثل المراه التونسيه,1
tbarkala 3liha zin w 3in w tha9afa machala 3liha raby ya7miha,1
هشام الخلصي نحبوا من قبل و زيد ظهر احب الترجي حبيتوا اكثر bravohichem x0d,1
enta momtez barcha w moch ghriba 3lina akhle9ek el3alya,1
saha rajel wnetcharfo bik,1
maset laset,0
bravo toto ,1
bravo stofa ,1
thabile khadoj,1
ملاّ وهره فيك يا سامي لفهري,1
bravo choko,1
مقدم البرنامج حمار يحمل اصفار,0
عري روحك و ولي فنانه و مثله و نجمه ستار بروا يعطيكم عار فوق عار انشاء اله ,0
mech normal walh ya3tikom sa7a,1
ملا منطق يحكي بيه و ملا مستوي منحط لكن هذا موش غريب علي هالسنبل هذا,0
mahleha,1
ya khoia mebeldek w mamstek,0
tefo,0
en fin 3adito hkaya tsharef o tanfe3,1
mezyena w momathla nej7a,1
mast last,0
احلي فنان و يعجبني,1
bravo daleji rak raw3a,1
mila basla,0
شكيب مصطك يا راجل ظاهر يا بابا يامي يزيك من التنوفيق,0
رجل لطيف وذكي وداءم الابتسامه كان اله في عونه,1
 ريم الرياحي فنانه في كلامها و في اناقتها و ديما متالقه و عندها الريشه و انشاء اله ديما من احسن لاحسن 3,1
a3lech nakerhoha esa3a yaser ta7fona w da7ketha thabel w ana n7ebha barcha barcha w adwarha dima mezyana tbarkala 3leha ,1
tbarkalah 3lik omayma zin w sot ,1
وه اش كرهتو ها المسلسل x0d,0
مثله متالقه و من احسن ماعندنا في تونس و متثقفه زاده ان شا اله من حسن الي احسن,1
تفوه عليك,0
h ma7la ema 3aziye biya lamis,1
k2rym وهره عليك و كل واحد قاعد يحكي عليك بالخايب راو غاير منك خاطر منجموش يوصلولك ,1
كل يوم يزداد احترامي لهذا الشخص ارجوكم تعلموا منه فمن الصعب ان ياتي الزمان بشخص مثله,1
لكزه ه,0
rabi ihanikom,1
bravo maryoma,1
لا يستحق اي تعليق غير التحقير,0
mala mahbola,0
bravo karim,1
راك ماسط واله لبلاد مدخلت في حيط كان بامثالك,0
le ta7fon dawrha,1
bravo walid,1
باهي,1
مصت ضمارك يا مقداد فِشْ روحك شوي راك واله امصت منك ما فاماش لعباد لكل تكرهك,0
h bravo ya karim,1
akid a7la 5bar walah,1
سءال بسيط كيفش تنجمو تبيعو رواحك لدرجه هذي قناه الوبنه و القحب,0
ما عجبتنیش شخصیتها حتی طرف,0
enta m3alem w 7na menak net3alem,1
برنامج قمار وحرام,0
كبرت في عنين بارشا توانسا احمد لندلسي,1
ra7moni erhebi fi thaweb mohami,0
ma7lah ena dima ntaba3 fih yaser dhamer rabi ywaf9ek,1
نكرهم لزوز,0
ma7lek barhoma,1
كلام موزون و معقول,1
h 7lowa,1
mahlahom,1
برافو شيخ انتي اقوا شيخ في الشيوخه الكل,1
bravo 9owa fi tamthil,1
chlayek,0
kaleb berger,0
سمرا يا سمرا يا سمرا بروحي نفديك سمرا يا سمرا واله ما احلي عينيك,1
walahi jayana fel plateau zayed,0
تافه,0
ماسط لاسط,0
rak maset laset,0
a7la ja3for n7ebok wenmoto 3lik wfokek me regime 5alik haka rak 3sal,1
عجبتني الحلقه اخدم ربي يعينك,1
m9atel dho7ek,1
فوزي بن قمره انسان يملك من الاخلاق و الادب و التربيه ما لا يملكه احد في تونس ,1
7afelhena fi romthan ya3tih esa7a,1
mamsetkom w mablidkom w mamregkom ken tsamiw rwe7kom birasmi a3mlo sketch 3al beji ya jobane heka fi chcon fel7in,0
raw3a mala 9owa ya semi,1
7lowin bon corage et bon continuation ,1
ta3ref chta3mel,1
maseta barcha wthrbata fi roheha whiya 3moreha 10 wgofa baborek zafer chef darek 5erlek memti,0
ما تحشموش و ما عندك مش ذره اخلاق كان العراء و قله الحياء حسبي اله و نعم الوكيل فيكم,0
mo9dad eshili akbar mas5ra choftha fi 7yeti mila jabri ech ya7sab ro7o,0
عسل هاجر ه محلا زينك ه توهبل,1
raw3a raw3a makech normal ya sami a fehri,1
ja3for wahdek fel wahra ya ka3bor,1
maset w moch motrobi,0
ma7lak mala wahra wamelahiya,1
احلي جعفور ولد مدنين ,1
عسل واله,1
bravo nor,1
ma7lah ,1
برافو سلام مسيو,1
ta3jebni barcha mosrara esa5ta,1
mala chakhsiya jeybinha 3,0
تحيه تقدير واحترام الي هدا الرجل,1
تباركاله عليها واله بكاتني برافو,1
vrament bravo,1
قداش نفد منو اوه مرزن ملايكتو و لاعب فها طز حكمه,0
maître ya malem,1
oi ene t3jbni barcha,1
3asola,1
ملا فن و ملاّ عفن ,0
chnakrhek ,0
اقوي واحد فيكم دماغ ومعلم,1
rajel,1
امصط عبادالهوانذل واتفه انسان ريتو,0
بلطي يا معلم انشاء اله ديمه فالعلالي وربي يحميك,1
chakib mochik rajil,0
محلاهاعجبتني برشا لبستها ذكرتني بالفنان lady gaga عندها شخصيه قويه,1
قناه الماخور التونسي اكبر فتنه في البلادو هي ماجوره لي يدفع اكثر و هدفها الوحيد تشويه الدينتفو,0
bravo sami,1
محلاها مثله متازه اخلاق وخلق ادوارها الكل راقيه,1
mi3lmi,1
m3alem,1
bravo neji jelol,1
اقوي لقطه بصراحه ماحلي لعم وابن الخوه,1
bravo,1
h mech 3adi me7leh hwa w bedr 3,1
hasbi alah wa na3ma alwakil fikom ma5arabto lebled ken entoma ya firen hboset,0
3ib moch haka ,0
dima mwahar ma7lek w el wahra 3andha nesha bravo bon corage,1
احلي فله,1
مقداد واله كثرت علي ما وصاوك,0
امين قاره روعه برافو من حسن الي احسن ان شاء الهx0d,1
machala 3lih,1
الصبر ياربي يزيه هانا حكا سيبونا راهو فدنا,0
هذوكم خطر علي الصغاروالكبار كلهم امراض الهم بعدهم علينا ملا شواذ امسخين اتقوا اله وخافوا عاقبتكم راهي النار باش تحرق جلودكم ياقطاطس,0
حاشه خليقه ربي هالصباح خنافرو كي خنافر البهيم والهي عندو لحق لطفي يمزبلك انتي و خوك ملا امارك,0
قناه منافقه وتخدم في الشر,0
نور ياسر ماسط و ناقص ضمار علموه يخلي غيرو يحكي شويه,0
ماسط لاسط واله جايبينو زايد سود وجهك تولي تضحك ملا مناظر يجيبو فيها ما عرفتش شني محلو من الاعراب انشاله العام جاي ينقرضوا ناس هاذهم ,0
برا اله يلعن بوك وبو امك العاهره يا سامي الفهري يا طحان ماكش راجل بايع شرفك يا عديم الاصل يا ديوث تفوه عليك وعلي الطحانه الي تبع فيك,0
brevo,1
شيء مء سف كيفاش ولينا نحكو هكا بعد الثوره قمه العار شيء محرم,0
ma7leh sami,1
ه كل ليله ينتحي القلق بشويه ضحك وتفرهيد وسهريه تفتق البرامج الكل حلوه برافو,1
mala rhot tfoh,0
zin w 3in w surtot sot mach ala 3liha,1
ti3jibni,1
jahel,0
me hoch fanen,0
بصراحه bravo سيتكوم دنيا اخري ياسر طيارهكان موش هو رانا راقدين,1
اليله ناقصه كان البحري الجلاصي,0
علي خاطرو كلب يخدم في قنات الماخور التونسي سلم علي اعلام الحجامه وقلو الشعب فاءق بيكم,0
yeser mastin,0
انسان عنده نضره باهيه ومواقفه تعجبني,1
امراه رهدن,0
مبدع شريف رجل قانون نزيه ربي يوفقو,1
mridh w m3a9id w tji kol chay ila fanen hadha ken tnajem tji haja min aslo a3 3leh yjibo fih min aslo meskina ma tunisie ,0
walat masta,0
كان جات الدنيا دنيا راك شاد سبحه و كتاب قران شمازال في عمركلا سامحني مازال في عمرك برشاعمر لكلاب طويل,0
olfa 3zizty dina chik w mnawritna ,1
n7ibha,1
m3alem,1
برشه قله حياء و قله تربيه يا,0
امسط مل المساطه,0
bravo sami el moselsel yaser mezyane,1
bravo y,1
ya si mo9dad sayeb erajel ye5dm 3ala ro7o 3 wala ala yenj7 yelzmk twa9fo w mat5alichi x0d dalagi men a7sen el fanine 3,1
m3alem walid,1
عسول سامي,1
jarbo3,0
maste,0
برشا دعاره,0
ماسط ياسر,0
برافو وليد التونسي خليتهم مثلين في بعضهم وخرجت عملت بالراي برافو x0d,1
maset laset 0tha9afa 0dhmar 0kol chay,0
اعجبني لطفي العمري وتسريحات علي لحبيب برقيب في كلام ناس bravo,1
ياسر متثقف يجاوب علي اي سءال مخو معبي وكلامو موزون,1
bsara7a howa momtez a7sen kif raya7tona men maya lgsori,1
مله مهزله بلاهي كي ما تعرفش القران اش لزك عليه يا كافون,0
زينه القصرينيه تبارك اله عليك منوره قناتنا الحوار التونسي ربي معاك 3,1
كافون تولد باش يكون فنان برافو بصراحه فخوره بيه كشاب تونسي مع اني ما نسمعش راب و الريقي,1
عندها صوت و جمال و جمهور حسن واصل,1
testehel wa7da 7agara,0
شيء مءسف,0
waw ma7la sotha,1
m3alem,1
bravo lila,1
ماصط,0
نحبك جعفور انشاء اله ديما متالق و ناجح,1
mamsetha manel o ma5yebha o 3ala fekra sotek yeser 5ayeb kifek 9alo 9atosi tga3di,0
yaser maghror w maset maha9homech jaboh,0
sidkom elmarzogui ye kleb ye lahasa tfoh 3likom,0
m3alem,1
يعجبني برشا امير نحبو,1
malem,1
فنان محترم و يخدم علي روحو يعرف الناس شنوه تحب صوت حلو و قاعد يطلع درجه درجهx0d,1
ahsen momathel,1
mahlek,1
vrament hamzawi mahwach motrobi hata taref walah,0
من احلي المنشطين برافو امين و انشاء اله ديما متالق,1
هاهم طلعوا يهود اكثر من روني ملا مهازل في ها العباد قداشهم انبطاحين ,0
عليك حمار تفو,0
يا طحان,0
مفسد الاجيال,0
m3alem weld bledi w3ab9ari rabi ywafa9 kol tonsi,1
حقيقه شيء مخزي وعار علي الامه العريه كل هذه التفاهات التي يقدمها اعمها سواء في تونس او غيرها كل ما يبثونه من برامج يتناسب مع ما نحن فيه و يخدم قضيتنا التي تركناها وتفرغنا لمسلست التافهه والبرامج القذره التي تنخر افكار شبابنا وعقول صغارنا وهذا ما يريده الغرب ان نبقي غافلين عما نحن فيه امتنا تشت وثرواتنا تنهب وشبابنا يقتل ويكفر في بعض تبا لهذا الاعم ولهذه القنوات الفاسده التي  تصلح لشيء ا الي زرع الفتنه و اشاعه الفاحشه وتدمير القيم والاخق,0
te3jebni,1
مخيب راسها,0
3asal,1
bravo aymen,1
